text;label
innalillahiiiiiiii,,,,, aku bisa nya cma mndoakan, smga gk ada korban jiwa, amiiiiiiiinnnnn,,,,;2
bencana jd objek wisata, itulah rakyat indonesiaku, gk pernah susah..;0
ulah manusia itu sendiri yang serakah membabat habis hutan...;0
astagfirullah haladzim.... semoga allah swt melindungi sodara sodari ku yang ada di padang. semoga sodara sodari ku masih dalam keadaan sehat dan selamat. aamiin..;2
innalillahi wa inna ilaihi rojiun.............ya alloh....semoga engkau selalu melindungi kami dari musibah yang kami tak mampu emban......ya alloh........;2
musibah gk ada yg tau dan mau,mari kita semua doakan yg terbaik semoga semuanya segera baik baik saja semoga di beri kesabaran dan ketabahan yg berlebih untuk yg terkena musibah;2
kl hutan nya ga pada d tebangin mah insyaallah ga separah itu si;1
g ada hubungan ya dg hutan2 dr dulu kalau hujan panjang bisa banjir , dn longsor. sumbar termasuk banyak daerah kebun2 dn pohon2;0
ia bner klu pohon di tebang ga ada penyerapan aiir mangaka nya banji besar;1
betul ajaran leluhur ditinggal kan, lebih percaya ajaran gurun pasir yang suka bikin ricuh memvonis orang lain neraka, ajaran leluhur jauh lebih baik moralitas ramah tamah, toleransi,dan murah menolong,sama tetangga dulu saling bantu yg kurang beras sembako;0
akibat ada kerusakan alam???;1
ya tuhan ampun kami. semoga semua saudara kt tertolong;2
merusak alam menghacurkan diri sndri;0
pelajaran buat semua cintailah pohon;2
ya allah semoga segera di tangani untuk banjir ini dan semoga para warga selamat dan ayah saya yang lagi rantau di sana semoga tdk terjadi apa aminn ya allah;2
turut berduka cita atas musibah ini, semoga cepat membaik;2
masya allah semoga bencana segera berakhir;2
saya turut berdukacita atas musibah banjir ini. yaaa allah selamatkanlah saudara saudara saya ini...;2
ya allah lindungilah mereka dari segala bencana dan musibah;2
,,,daerah sumatra barat bersebelahan dengan riau dan jambi dan pekanbaru , disitu kalau tidak salah perusahaan besar tambang batu bara dan pabrik kertas sinarmas dan area penebangan kayu dan sejenisnya dapat dikatakan sangat sangat masif ,contohnya kayu yang dibawa login dari tapanuli selatan, tapanuli tengah untuk kebutuhan industri bubur kertas,kalau di jepang dan eropa sana,bahan kertas dari jerami atau limbah batang gandum ,jadi sampai kapanpun bencana alam banjir bandang selalu menghantui daerah yang terjadi pembalakanpenggundulan hutan.;0
di semua bencana pasti ada hidayahnya ,lebih baik lagi kita menjaga alam biar tidak ada bencana besar serupa;2
kita turut berduka cita atas musibahi di padang.dan kita harus bersyukur punya gubernur kdm bpk aing.tegas dan cepat merespon mslh hutan;2
stop gundulin hutan ...warga harus tau.... beginilah jadinya;0
innalilahi wainalilahi rojiun..;1
itu akibat perambah hutan di buat ladang sawit , mawia tanah udh kelewatan di situ itu;0
turut berdukacita.. sudah saatnya masyarakat sekitar hutan harus tegas menolak pembalakan liar..;2
alam mengajarkan manusia untuk hidup beradab... hormati alam.. hormati lingkungan. kalo sudah begini. mau ngapain lagi ?? harta dan rumah yang di kumpulkan bertahun tahun. musnah sekelip mata...;0
tiada akibat tanpa sebab;1
semoga musibah ini dijadikan perenungan yang mendalam bahkan sampai mentok paling dasar agar tidak terulang lagi,;1
ampunan dosa saudara kami di ranah minang.segera musibah ini beakhir;2
ternyata, akibat kerusakan otak!;0
ini musibah,hujan tiada henti dalam waktu seminggu lebih,,,disni hutan masih alami,,,sungai 2 pun dsini masih bersih dari sampah,tinggi sungai kurang lebih 6 m,tapi karna hujan tiada henti,sungai pun tidak bisa menampung air hujan yg tidak pernah reda,,,ini tidak hanya di sumatra barat,sumatra utara juga,tapanuli,aceh,,,semua terkena cuaca hujan nonstop;0
saat banjir dan gelondongan kayu mengungkap fakta tentang ulah rakus manusia dan yg tidak berdosa menjadi korbannya;0
semoga paringi kuat iklhas dan tabah yg tertimpa banjir;2
alhamdulillah assalamualaikum warahmatullah hiwabarakatuh subahanallah tidak ada yang tiba tiba terjadi semua nya sudah tercatat sebelum kami mewujud. alhamdulillah assalamualaikum warahmatullah hiwabarakatuh;2
27112005.., curah hujan masih dareh dunsanak...,td pagi hujan badai manjadi..., salah satu jembatan di lubuk minturun dn jembatan di siteba rubuh di bawa arus bandang...;0
innalillahi wainna ilaihi rojiuun. kami turut berduka cita dg musibah ini smoga warga sumbar dan sumut di beri kekuatan kesabaran.;2
dgn adanya musibah seperti ini semoga pergantian tahun baru,tidak di rayakan dgn pesta2 maksiat,,nmun di isi dgn doa sesuai kepercayaan msing2,,;1
warna air sungainya kayak susu coklat yg biasa kuminum tiap pagi;0
lindungilah saudara2 kami ya allah....aamiin;2
rajin rajinlah menebang pohon agar kita selamat dari bencana..;0
allahumma shollialaa sayyidina muhammad waalaa ali sayyidina muhammad;2
kementerian kehutanan harus bertanggung jawab. ini akibat pejabat dan pegawai kehutanan menjual hutan.;0
ayo jaga kawasan hutan kita...jgn biarkan oknum oknum merusaknya..;2
turut berdukacita, mari kita hidup kan lg kgtn gotong royong saudara 2 ku, spy alam kita pulih kembali asri demi anak cucu kita. mohon jgn lg alih kan manfaat tanah, atu hutan dan sawah jadi perumahan, pabrik dsb nya. jgn buang sampah sembarangan.;2
alhamdulillah biar kita terus bertaqwa dan kuat imannn.karna allahhhh.sayang m hamba2nya..tabahhh.terus saudara2ku...insaallahh yang maha kuasa melindungi.kita semua..berdoa dan berdoa..kita perbanyak zikir..aminnnnn.;2
inna lilahi wa innailaihi rojiun turut berduka untuk saudara2 disana semoga diberikan kesabaran ketabahan dan untuk kita semua dilindungi alloh swt amiin;2
iya tuhan ampunilah segala dosa kami, semoga saudaraku semua sehat selalu..dan bencana cepat berahir;2
innalilahi wa innailaihi rajiun, semoga, tdk ada korban jiwa amiin ya rabbal alamiin;2
dari sini udah jelaskan pentingnya menjaga alam dan ketika mengambil sesuatu dari alam harus di sertai dengan penanaman kembali;2
gunung nago hutannya masih terjaga saudaraku,letaknya di tepian kota padang;1
subhanallah allahu akbar semoga tdk ada korban jiwa amin yra alamin;2
ya allah lindungilah hamba ya allah;2
keseimbangan alam ...;1
yang banjir bandang itu di padang pariaman bukan,,;1
kehidupan dan kematian adalah mutlak milik kita bersama .jd usah kuatir;1
allah menyediakan keindahan alam yang sangat bermanfaat untuk hambanya, nmn manusia yg merusak nya , sipat rakus dan tamak begini lah akibat nya;0
makanya masarakat semuanyah harurus rajin jangan buwang sampah keselokan ,hati hati;0
ketika melihat bencana dimana mana...ingat sama pencipta...tapi melihat kelakuan manusia yg tidak tahu tatanan alam...ini peringatan darinya.;0
baru juga sibolga lom beres , ini ada lagi di padang;0
sunatullah air meresap ke dalam tanah.;1
inalillahi wainailaihi rojiun;1
semoga allah segera mengembalikan kondisi di lokasi bencana dengan seaman mungkin aamiin ya rabbal aalamiin;2
miris banget kasus bencana besar gini ketutup tumbler ama perselingkuhan artis;0
di mana2 indonesia dilanda banjir bandang penyebabnya hutan pd gundul diatas tdk ada peresapan penyebab banjir.;0
itulh org2 yg serakah mreka kmungkinn enak2 di luar negeri,msyarakat setempatlh yg menderita;0
inanilahi wainailahi rojiun semoga allah swt memberikan keselamatan bagi saudara kita di sumatra;2
hutan lindung di sumbar pada gundul karena ditebangin dan juga gundul utk tanam saeit;0
air juga marah jika manusia sudah lupa sengndgn masksiat air pun mengamuk;0
yaallahh selamatjanlah dari mahara banjir ini amiin;2
sedarlah ...teguran allah swt yang maha kuasa itu hanyalah sedikit...akhirat itu selamanya... bukanku sombong dengan kesenangan ku tapi malah berdoa untuk ke mudahan saudara ki di sana;1
innallillahiwainnallillahirojiun semoga dalam lindungan alloh swt;2
kepada saudaraku di minang agar selalu bersabar dan muhasabah dlm menghadapi ujian ini mungkin semua kejadian ada hikmahnya, ini semua kejadian allah swt agar kita introspeksi kenapa ini musibah bs terjadi.;2
hutan di tebang tanah di tambah... ya allah selamat kan saudara 2 kami;0
cuma di indonesia kalo kena bencana,entah itu banjir,longsor,erupsi,gempa,tsunami.. tapi manusia2nya msh bisa bercanda dan ketawa kalo orang luar udh nangis2;0
innalillahi wa inna ilaihi rojiun..;1
ya allah selamat kan saudara ku diranah minang;0
coba amati perbukitan sebelah timur padang sampai ke solok tempat dimana sungaisungai berhulu. ada puluhan titik pembukaan lahan ditengah hutan.;0
biar ina jadi pelajaran termahal jika tak di kasih musibah takkan peka..;0
yaallah lindungi bangsa ini,;2
ketika alam di rusak maka bencana pasti datang;0
turut berdukacita, segera pulih ya tuhan.;2
ada bhaya bukanya mnghindar malh di tonton smg tdk ad korban;0
allohu akbar allohu akbar manusia berbuat se enaknya alam semesta murka mka tolong ambil hikmahny klau tidak ada pembalakan liar hutan ditebang gantikan sawit dan taman wisata utk para pengusaha ambil keuntungan rakyat jadi korban masyarakatindonesiaygjadiknamusibah semoga sabar dan ikhlas terima musibah dan tanahlongsor banjir;0
subhanaallah itu baru air ya , semoga tidak ada korban saudaraku disana;2
saya ngeliat airnya kek menarinari ya ihh ngeri kali;0
innalillahi wainna illahi rojiun;1
yang nebang pohon itu yg harus ganti buat jembatan;0
sekedar mengingatkan buat putra putri asli kalimantan, jgn kalian biarkan alam di rusak dan di kuras hanya kepentingan politik, musibah alam aja yg kalian rasakan nantinya. gak bertindak skrg , gak akan bisa perbaiki alam yg sudah rusak.;0
cepat pulih tanah kelahiran ku;2
jangan berharap dengan rakyat kecil....saya orang kalteng dan dayak asli....kita rakyat kecil hanya bisa melihat tanpa bisa berbuat apa2 karena yang empunya segalanya para penguasa di kalteng...tuhan hanya menciptakan semua isinya dan rakyat kecil hanya penonton...;0
axel24 jgn merasa kecil saudara, mereka gak berhak mengecilkan anda di atas tanah nenek moyang kita. selalu sosialisasikan agar putra putri daerah tdk hanya selalu berada di pedalaman. wajib tampil di kota dan kuasai pemerintahan daerah. bagi putra putri asli kalimantan yg sudah menjabat saya harap anda tdk berubah karena uang, perjuangkan selalu hak rakyat kalimantan. anda diam mati ditekan penguasa, anda setidaknya melawan sebelum mati karena tekanan. kita bukan penjajah , kita pertahankan hak kita atas tanah kita. semoga kita semua di lindungi dari keserakahan penguasa dan pejabat.;2
akibat pembalakan liar;0
akibat tambang emas bebas di sumatra barat sebentar lagi sumatra barat hilang dari peta indonesia akibat tambang emas di izinkan beroperasi sebebas nya;0
salah satu bentuk kuasa allah akan alam ciptaannya, nikmat mana lagi yg akan kita dustakan kepada allah, yuk selalu bersyukur , ihklas dalam beramal, jauhi bwrbuat zholim, apalagi syirik dan meninggalkan sholat;2
peilaku alam hanya mengikuti perilaku manusia ... mari kita berintropeksi ...;1
harusnya para koruptor di alungin ke situ;0
inna lillahi wa inna ilaihi roojiuun, semoga di permudahkan segala urusan nya aamiin;2
ketika pohon hutan digantikan kelapa sawit...;0
ngeri banget semoga gak ada korban jiwa;0
udah ga ada lawannya kalo aer;0
disinilah fungsi relawan, bukan relawan yang membela politikus dan penguasa, krna banjir ini akibat keserakahn penguasa yg membabat hutan.. semoga saudara2 kita disumatra di berikesabaran dan ketabahan, cepat pulih indonesiaku dan berbenah;0
ekosistem alam yang rusak, semoga semua korban tenang diterima disisinya. peringatan dari alam agar manusia bisa menjaga dan bersinergi dengan alam, dan jangan selalu menebang pohon;1
salut untuk petugas tni polri terus bekerja keras untuk kemanusiaan;2
inna lillahi wa inna illahi rajiun... putuih;0
inna lillahi wa inna ilaihi roojiuun astaghfirullahaladziiim;1
semoga besuk lebih besar lagi amin.;0
ayuk canangkan reboisasi biar nggak gampang kena bencana;2
prnah merantau di situ,,jualan prabot,,mungkin ratusan toko yg sya singgahi,,tpi satu pun tak ada yg beli,,,jngan kan beli,mrespon pun gk;0
hutannya rusak, ya jadi begini;0
tuhan lagi menegur hambanya lewat bencana alam;1
akibat lahan hijau menjadi lahan pertanian,,,dan tambang,,jadi resapan air berkurang,,;0
termasuk lu di suruh tobat jangan maksiat aja lu;0
betul kmaren gereja dirusak di padang;0
teguran alam karena keserakahan manusia;0
gunungnya diapain sampe jalur airnya ke sana?;0
inilah yg di namakan dunia sementra akhirat selaman nya;1
innalillahi wa inna illaihi roojiuun;1
innalillahi wainna ilaihi rajiun;1
itu di banjir ada kayu terbawa air .berarti hutannya di aras di gunduli itu;0
ya allah selamat kan orang yang pernah mengisi hidup saya dia ada di situ nur asri willya;2
wahhh kerenn ya ..suka liat bencana yang di bkin manusia;0
buat saudara aku seiman semoga sabar yang lagi kena musibah di padang ...;2
glondongan kayu nya ga di shoot min, ulah siapa kira;0
coba kita bertanya pd rumput yg bergoyang;1
innalilahi wa inna ilaihi rajiun.;1
kenapa malah do nonton,dekat dekat apa tidak bahaya itu,jaga keselamatan jangan cuma buat dokumentasi;0
inna lillahi wa inna ilaihi rajiuun;1
musin hujsn banjir, musim kemarau kering. inilah akibat ulah manusia mengundul hutan.;0
innalilahi wainnalilahi rojiun...;1
bagus bener ini air banjir jadi tontonan warga yg jarang diliat di musim kemaro;0
kayu2 itu menujukan.bagai mana.orang2 yg serakah.tidak melindungi alam.semoga saudaraku semua di beri ketabahan amin.dan selalu ingat yg kuasa;0
...santai wae...hadapi dengan senyum...ketika rumahku roboh kena gempa aku juga senyum...lha mau bagaimana... semua rumah roboh ...;1
salfok sama warga pada deket2 gitu ga takut apa;0
omat mudah mudahan banjir ini ilang timbul biyasa lagih baik harus baik ok;1
trus yg ga seiman?;0
senang amat lo kliatan broo.. mudahan musibah ini menimpa di keluarga anda.. bahkkan lebih parah dari ini. amin;0
alam sedang memperlihatkan bagaimana keserakahan dan kejahatan manusia;0
ingatlah wahai manusia,bencana ini tidak seberapa di bandingkan hari qiamat,jika ada bencana hendaklah kita mengucap innalillahi wainnailaihirojiun;1
gak apa apa kok. banyak wisatawan ya.;1
ya alloh selamatkan lah saudara kami;2
dripda kalian teriak2 mending kalian pulang kerumah ngaji, sholat;0
itu kampung ibu ku di kuranji kota pada orang minang mereka jembata itu aslinya warna biruu;1
kalo di telaah lagi, setiap banjir bgitu ada terus gelondongan kayu, itu dr mna sih;0
di akhir thn mereka tidak pusing memikirkan angsuran tetapi merasakan susah bersama...;0
berapa kecamatan bang itu;1
ya allah merinding;0
innalilahi wa innailaihi rojiun. it used to be my childhood playground. gone is my sweet childhood memories that i used to reminisce.;0
ngueri udah mirip tsunami;0
hutan tropis beralih fungsi .menjadi hutan sawit...sementara akar sawit tak dapat menahan kekuatan air..maka akan terjadi banjir bandang di setiap daerah..;0
ya allah selamat kan lah mereka;2
semoga cpt puli;2
padang tempat. orang yang intoleran.;0
ya allah ,,;1
deporestasi harus nya hutan kalian di jaga . setelah bencana apa ada campur tangan manusia yg merusak hutan.;0
maaf ya di padang gak ada penebangan hutan, ini karena hujan berhari hari jadi air yang ada di ketinggian kota padang maupun dari kabupaten lain.. datang ke padang, karena hujan berhari hari tanah tidak kuat menyerap air.;1
di padang ga ada sawit mbak;1
penebangan hutan juga ga ada disini soalnya saya tinggal di padang;1
maaf ya di padang gak ada penebangan hutan, ini karena hujan berhari hari jadi air yang ada di ketinggian kota padang maupun dari kabupaten lain.. datang ke padang, karena hujan berhari hari tanah tidak kuat menyerap air;1
gimana gak mau banjir coba.? hutannya di gunduli pohon pohonnya abis di tebangin,, ya otomatis air turun semua ke bawah ke daratan..;0
ketika alam yang tak lagi bersahabat.;0
akibat manusia senang dgn maksiat allah murka air pun benci dgn kemaksiatan;0
bersatulah saudaraku diranah minang.lawan pembalakan liar,yang hanya menguntungkan segelintir orang.;1
luar biasa banjir nya;1
apa penyebab banjir separah itu;1
inalillahiwaina ilahi rojiun;1
akibat orang2 rakus dan serakah dengan merusak alam , warga jadi korban,;0
akibat membangun rumah kurang pinggir ke sungai dan jembatannya terlalu tinggi .;0
kuasa allah bukan suka2 allah swt turunkan kan azab dan bencana.... allah maha besar dan tahu apa yg di turunkan adalah dr yg maha kuasa....aminnnn;2
dengan duit dan jabatan kadang manusia merasa hebat , tapi setelah allah melakukan sesuatu semua kekuatan manusia hilang seketika.;1
yang banyak mengutuk sekarang kena kutuk;0
